event_id,event_start_date,event_end_date,risk_id,business_line,business_line_id,causal_factor,causal_factor_id,province_occurred,city_occurred,location_id,gross_loss_cny,recovery_amount_cny,net_loss_cny,log_gross_loss,loss_severity_bucket,is_high_loss,num_banks_involved,primary_bank_code,event_duration_months,description,event_date,gross_loss,recovery_amount,net_loss,business_unit,mitigation_status,mitigation_due_date,expected_loss,probability_score
2713,2018-05-01,,RISK-0031,Asset management,BL-002,People,CF-002,Hubei,,LOC-0150,1000000.0,0.0,1000000.0,13.815511557963774,High,0,1,18,,"Operational risk event: Internal fraud caused by People in Asset management located in Hubei, Unknown city.",2018-05-01,1000000.0,0.0,1000000.0,Asset management,Unknown,,1000000.0,
2714,2018-05-01,,RISK-0045,Asset management,BL-002,Process,CF-003,"Beijing,Shaanxi",Xi'an,LOC-0970,200000.0,0.0,200000.0,12.206077645517674,Medium,0,1,8,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Shaanxi, Xi'an.",2018-05-01,200000.0,0.0,200000.0,Asset management,Unknown,,200000.0,
2715,2018-05-01,2018-05-01,RISK-0013,Retail banking,BL-007,Process,CF-003,Henan,Luoyang,LOC-0090,200000.0,0.0,200000.0,12.206077645517674,Medium,0,1,6155,0.0,"Operational risk event: Execution, delivery & process management caused by Process in Retail banking located in Henan, Luoyang.",2018-05-01,200000.0,0.0,200000.0,Retail banking,Unknown,,200000.0,
2716,2018-05-01,,RISK-0057,Asset management,BL-002,Process,CF-003,,Jining,LOC-0715,1350000.0,0.0,1350000.0,14.115615891155079,High,0,1,135,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Jining.",2018-05-01,1350000.0,0.0,1350000.0,Asset management,Unknown,,1350000.0,
2717,2018-05-01,,RISK-0031,Asset management,BL-002,People,CF-002,,,LOC-0062,500000.0,0.0,500000.0,13.122365377402328,Medium,0,0,,,"Operational risk event: Internal fraud caused by People in Asset management located in Unknown province, Unknown city.",2018-05-01,500000.0,0.0,500000.0,Asset management,Unknown,,500000.0,
2718,2018-05-01,,RISK-0045,Asset management,BL-002,Process,CF-003,,Shiyan,LOC-0971,250000.0,0.0,250000.0,12.429220196836383,Medium,0,1,4,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Shiyan.",2018-05-01,250000.0,0.0,250000.0,Asset management,Unknown,,250000.0,
2719,2018-05-01,,RISK-0057,Asset management,BL-002,Process,CF-003,"Beijing,Jilin",Jilin,LOC-0845,500000.0,0.0,500000.0,13.122365377402328,Medium,0,0,,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing,Jilin, Jilin.",2018-05-01,500000.0,0.0,500000.0,Asset management,Unknown,,500000.0,
2720,2018-05-01,,RISK-0005,Retail banking,BL-007,People,CF-002,,,LOC-0062,385000.0,0.0,385000.0,12.861001210669146,Medium,0,1,5,,"Operational risk event: Internal fraud caused by People in Retail banking located in Unknown province, Unknown city.",2018-05-01,385000.0,0.0,385000.0,Retail banking,Unknown,,385000.0,
2721,2018-05-01,,RISK-0086,No business line,BL-005,Process,CF-003,,"Xinyang,Hechi",LOC-0972,200000.0,0.0,200000.0,12.206077645517674,Medium,0,1,5,,"Operational risk event: Execution, delivery & process management caused by Process in No business line located in Unknown province, Xinyang,Hechi.",2018-05-01,200000.0,0.0,200000.0,No business line,Unknown,,200000.0,
2722,2018-05-01,,RISK-0045,Asset management,BL-002,Process,CF-003,,,LOC-0062,200000.0,0.0,200000.0,12.206077645517674,Medium,0,0,,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Unknown city.",2018-05-01,200000.0,0.0,200000.0,Asset management,Unknown,,200000.0,
2723,2018-05-01,,RISK-0014,Payment and settlement,BL-006,Process,CF-003,"Beijing,Hunan",Changsha,LOC-0973,85000.0,0.0,85000.0,11.350418300109132,Low,0,1,7,,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Beijing,Hunan, Changsha.",2018-05-01,85000.0,0.0,85000.0,Payment and settlement,Unknown,,85000.0,
2724,2018-05-01,,RISK-0014,Payment and settlement,BL-006,Process,CF-003,Beijing,Fuzhou,LOC-0742,3600.0,0.0,3600.0,8.188966863648876,Low,0,1,7,,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Beijing, Fuzhou.",2018-05-01,3600.0,0.0,3600.0,Payment and settlement,Unknown,,3600.0,
2725,2018-05-01,2018-02-01,RISK-0045,Asset management,BL-002,Process,CF-003,,Xing'an league,LOC-0974,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,156,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Unknown province, Xing'an league.",2018-05-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2726,2018-05-01,2018-04-01,RISK-0031,Asset management,BL-002,People,CF-002,Anhui,"Hangzhou,Jiaxing",LOC-0975,750000.0,0.0,750000.0,13.527829818844937,Medium,0,1,101,,"Operational risk event: Internal fraud caused by People in Asset management located in Anhui, Hangzhou,Jiaxing.",2018-05-01,750000.0,0.0,750000.0,Asset management,Unknown,,750000.0,
2727,2018-05-01,,RISK-0057,Asset management,BL-002,Process,CF-003,"Beijing,Jilin",Jilin,LOC-0845,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,8,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing,Jilin, Jilin.",2018-05-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2728,2018-05-01,,RISK-0057,Asset management,BL-002,Process,CF-003,Beijing,"Wenzhou,Taizhou",LOC-0976,250000.0,0.0,250000.0,12.429220196836383,Medium,0,1,107,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing, Wenzhou,Taizhou.",2018-05-01,250000.0,0.0,250000.0,Asset management,Unknown,,250000.0,
2729,2018-05-01,,RISK-0031,Asset management,BL-002,People,CF-002,"Beijing,Zhejiang",Hangzhou,LOC-0961,2050000.0,0.0,2050000.0,14.53335083891935,High,0,1,64,,"Operational risk event: Internal fraud caused by People in Asset management located in Beijing,Zhejiang, Hangzhou.",2018-05-01,2050000.0,0.0,2050000.0,Asset management,Unknown,,2050000.0,
2730,2018-05-01,,RISK-0031,Asset management,BL-002,People,CF-002,Beijing,"Hangzhou,Jiaxing",LOC-0977,750000.0,0.0,750000.0,13.527829818844937,Medium,0,1,101,,"Operational risk event: Internal fraud caused by People in Asset management located in Beijing, Hangzhou,Jiaxing.",2018-05-01,750000.0,0.0,750000.0,Asset management,Unknown,,750000.0,
2731,2018-05-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,Shenzhen,LOC-0290,500000.0,0.0,500000.0,13.122365377402328,Medium,0,1,16,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Shenzhen.",2018-05-01,500000.0,0.0,500000.0,Asset management,Unknown,,500000.0,
2732,2018-05-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,"Jinan,Yantai",LOC-0978,80000.0,0.0,80000.0,11.289794413577894,Low,0,1,59,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Jinan,Yantai.",2018-05-01,80000.0,0.0,80000.0,Asset management,Unknown,,80000.0,
2733,2018-05-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,,LOC-0035,58700000.0,0.0,58700000.0,17.8879503018341,Critical,1,1,17,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Unknown city.",2018-05-01,58700000.0,0.0,58700000.0,Asset management,Unknown,,58700000.0,
2734,2018-05-01,,RISK-0045,Asset management,BL-002,Process,CF-003,"Beijing,Shanghai",,LOC-0440,58559270.0,0.0,58559270.0,17.88554997876935,Critical,1,1,13,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Shanghai, Unknown city.",2018-05-01,58559270.0,0.0,58559270.0,Asset management,Unknown,,58559270.0,
2735,2018-05-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,,LOC-0035,65740240.0,0.0,65740240.0,18.001221792150428,Critical,1,1,12,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Unknown city.",2018-05-01,65740240.0,0.0,65740240.0,Asset management,Unknown,,65740240.0,
2736,2018-05-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,Guiyang,LOC-0979,400000.0,0.0,400000.0,12.899222326086994,Medium,0,1,53,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Guiyang.",2018-05-01,400000.0,0.0,400000.0,Asset management,Unknown,,400000.0,
2737,2018-04-01,2018-09-01,RISK-0021,No business line,BL-005,System,CF-004,"Beijing,Shanghai",,LOC-0440,400000.0,0.0,400000.0,12.899222326086994,Medium,0,0,,5.0,"Operational risk event: Business disruption and system failures caused by System in No business line located in Beijing,Shanghai, Unknown city.",2018-04-01,400000.0,0.0,400000.0,No business line,Unknown,,400000.0,
2738,2018-04-01,2018-08-01,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,,LOC-0035,500000.0,0.0,500000.0,13.122365377402328,Medium,0,0,,4.0,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Unknown city.",2018-04-01,500000.0,0.0,500000.0,Asset management,Unknown,,500000.0,
2739,2018-04-01,,RISK-0045,Asset management,BL-002,Process,CF-003,"Beijing,Shanghai",,LOC-0440,1000000.0,0.0,1000000.0,13.815511557963774,High,0,1,12,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Shanghai, Unknown city.",2018-04-01,1000000.0,0.0,1000000.0,Asset management,Unknown,,1000000.0,
2740,2018-03-01,2018-03-01,RISK-0058,Trading & sales,BL-009,Process,CF-003,"Beijing,Shanghai",,LOC-0440,500000.0,0.0,500000.0,13.122365377402328,Medium,0,2,6,0.0,"Operational risk event: Clients, products & business practices caused by Process in Trading & sales located in Beijing,Shanghai, Unknown city.",2018-03-01,500000.0,0.0,500000.0,Trading & sales,Unknown,,500000.0,
2741,2018-04-01,,RISK-0045,Asset management,BL-002,Process,CF-003,"Beijing,Yunnan",,LOC-0980,300000.0,0.0,300000.0,12.611541086966115,Medium,0,1,7,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Yunnan, Unknown city.",2018-04-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2742,2017-09-01,,RISK-0057,Asset management,BL-002,Process,CF-003,,,LOC-0062,500000.0,0.0,500000.0,13.122365377402328,Medium,0,0,,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Unknown city.",2017-09-01,500000.0,0.0,500000.0,Asset management,Unknown,,500000.0,
2743,2017-09-01,,RISK-0057,Asset management,BL-002,Process,CF-003,,,LOC-0062,300000.0,0.0,300000.0,12.611541086966115,Medium,0,0,,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Unknown city.",2017-09-01,300000.0,0.0,300000.0,Asset management,Unknown,,300000.0,
2744,2018-04-01,,RISK-0017,No business line,BL-005,Process,CF-003,Beijing,Ningbo,LOC-0782,70000.0,0.0,70000.0,11.156264806643742,Low,0,1,10,,"Operational risk event: Clients, products & business practices caused by Process in No business line located in Beijing, Ningbo.",2018-04-01,70000.0,0.0,70000.0,No business line,Unknown,,70000.0,
2745,2018-04-01,,RISK-0031,Asset management,BL-002,People,CF-002,"Beijing,Hubei",Huangshi,LOC-0981,50000.0,0.0,50000.0,10.819798284210286,Low,0,1,67,,"Operational risk event: Internal fraud caused by People in Asset management located in Beijing,Hubei, Huangshi.",2018-04-01,50000.0,0.0,50000.0,Asset management,Unknown,,50000.0,
2746,2018-04-01,,RISK-0058,Trading & sales,BL-009,Process,CF-003,"Beijing,Anhui",,LOC-0800,80000.0,0.0,80000.0,11.289794413577894,Low,0,1,7,,"Operational risk event: Clients, products & business practices caused by Process in Trading & sales located in Beijing,Anhui, Unknown city.",2018-04-01,80000.0,0.0,80000.0,Trading & sales,Unknown,,80000.0,
2747,2018-04-01,,RISK-0063,Trading & sales,BL-009,People,CF-002,"Beijing,Anhui",,LOC-0800,200000.0,0.0,200000.0,12.206077645517674,Medium,0,1,6,,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Beijing,Anhui, Unknown city.",2018-04-01,200000.0,0.0,200000.0,Trading & sales,Unknown,,200000.0,
2748,2018-04-01,,RISK-0057,Asset management,BL-002,Process,CF-003,"Beijing,Shanxi",,LOC-0982,850000.0,0.0,850000.0,13.652992804936396,Medium,0,1,3,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Beijing,Shanxi, Unknown city.",2018-04-01,850000.0,0.0,850000.0,Asset management,Unknown,,850000.0,
2749,2018-04-01,,RISK-0011,Asset management,BL-002,People,CF-002,Beijing,Ulanqab,LOC-0983,200000.0,0.0,200000.0,12.206077645517674,Medium,0,1,43,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Beijing, Ulanqab.",2018-04-01,200000.0,0.0,200000.0,Asset management,Unknown,,200000.0,
2750,2018-03-01,,RISK-0045,Asset management,BL-002,Process,CF-003,"Beijing,Shanghai",Taian,LOC-0984,200000.0,0.0,200000.0,12.206077645517674,Medium,0,1,13,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing,Shanghai, Taian.",2018-03-01,200000.0,0.0,200000.0,Asset management,Unknown,,200000.0,
2751,2018-03-01,,RISK-0057,Asset management,BL-002,Process,CF-003,,,LOC-0062,250000.0,0.0,250000.0,12.429220196836383,Medium,0,0,,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Unknown province, Unknown city.",2018-03-01,250000.0,0.0,250000.0,Asset management,Unknown,,250000.0,
2752,2018-03-01,2018-03-01,RISK-0031,Asset management,BL-002,People,CF-002,Beijing,Guilin,LOC-0985,400000.0,0.0,400000.0,12.899222326086994,Medium,0,1,136,0.0,"Operational risk event: Internal fraud caused by People in Asset management located in Beijing, Guilin.",2018-03-01,400000.0,0.0,400000.0,Asset management,Unknown,,400000.0,
2753,2018-03-01,,RISK-0057,Asset management,BL-002,Process,CF-003,Shanghai,,LOC-0225,1751600.0,0.0,1751600.0,14.376040784815817,High,0,1,13,,"Operational risk event: Clients, products & business practices caused by Process in Asset management located in Shanghai, Unknown city.",2018-03-01,1751600.0,0.0,1751600.0,Asset management,Unknown,,1751600.0,
2754,2018-03-01,,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,Shenzhen,LOC-0290,500000.0,0.0,500000.0,13.122365377402328,Medium,0,0,,,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Shenzhen.",2018-03-01,500000.0,0.0,500000.0,Asset management,Unknown,,500000.0,
2755,2018-03-01,2018-03-01,RISK-0045,Asset management,BL-002,Process,CF-003,Beijing,Fuxin,LOC-0986,500000.0,0.0,500000.0,13.122365377402328,Medium,0,1,90,0.0,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Beijing, Fuxin.",2018-03-01,500000.0,0.0,500000.0,Asset management,Unknown,,500000.0,
2756,2018-03-01,2018-12-01,RISK-0070,Payment and settlement,BL-006,People,CF-002,Henan,Zhengzhou,LOC-0018,500000.0,0.0,500000.0,13.122365377402328,Medium,0,1,13,9.0,"Operational risk event: Clients, products & business practices caused by People in Payment and settlement located in Henan, Zhengzhou.",2018-03-01,500000.0,0.0,500000.0,Payment and settlement,Unknown,,500000.0,
2757,2018-03-01,,RISK-0065,Payment and settlement,BL-006,Process,CF-003,"Beijing,Henan",,LOC-0653,200000.0,0.0,200000.0,12.206077645517674,Medium,0,2,6,,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Beijing,Henan, Unknown city.",2018-03-01,200000.0,0.0,200000.0,Payment and settlement,Unknown,,200000.0,
2758,2018-03-01,,RISK-0011,Asset management,BL-002,People,CF-002,Yunnan,Kunming,LOC-0025,250000.0,0.0,250000.0,12.429220196836383,Medium,0,0,,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Yunnan, Kunming.",2018-03-01,250000.0,0.0,250000.0,Asset management,Unknown,,250000.0,
2759,2018-03-01,,RISK-0011,Asset management,BL-002,People,CF-002,Yunnan,Kunming,LOC-0025,250000.0,0.0,250000.0,12.429220196836383,Medium,0,0,,,"Operational risk event: Clients, products & business practices caused by People in Asset management located in Yunnan, Kunming.",2018-03-01,250000.0,0.0,250000.0,Asset management,Unknown,,250000.0,
