event_id,risk_id,business_unit_id,event_date_key,due_date_key,gross_loss,recovery_amount,net_loss,impact_level,probability_score,expected_loss,mitigation_status,description
3517,RISK-0031,2.0,20061001,,990000.0,0.0,990000.0,High,,990000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Guangdong, Unknown city."
3518,RISK-0023,3.0,20131101,,60000000.0,0.0,60000000.0,Critical,,60000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Hubei,Guizhou, Taiyuan,Xiaogan."
3519,RISK-0043,2.0,20181001,,535600.0,0.0,535600.0,High,,535600.0,Unknown,"Operational risk event: External fraud caused by External event in Asset management located in Hubei, Unknown city."
3520,RISK-0001,3.0,20131001,,843000000.0,0.0,843000000.0,Critical,,843000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Guangxi, Laibin."
3521,RISK-0025,7.0,20140101,,400000.0,0.0,400000.0,High,,400000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Unknown province, Tongliao."
3522,RISK-0023,3.0,20130301,,55141200.0,0.0,55141200.0,Critical,,55141200.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Zhejiang, Unknown city."
3523,RISK-0023,3.0,20130101,,2000000.0,0.0,2000000.0,Critical,,2000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Zhejiang, Unknown city."
3524,RISK-0023,3.0,20140201,,10000000.0,0.0,10000000.0,Critical,,10000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Unknown province, Binzhou."
3525,RISK-0023,3.0,20150301,,5000000.0,0.0,5000000.0,Critical,,5000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Unknown province, Binzhou."
3526,RISK-0023,3.0,20160401,,18000000.0,0.0,18000000.0,Critical,,18000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Unknown province, Binzhou."
3527,RISK-0005,7.0,20090601,,1920000.0,0.0,1920000.0,Critical,,1920000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Henan, Unknown city."
3528,RISK-0005,7.0,20180401,,65000.0,0.0,65000.0,Medium,,65000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hubei, Unknown city."
3529,RISK-0005,7.0,20180601,,300000.0,0.0,300000.0,High,,300000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hubei, Unknown city."
3530,RISK-0025,7.0,20010301,,3800000.0,0.0,3800000.0,Critical,,3800000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Jiangxi, Unknown city."
3531,RISK-0005,7.0,20120701,,2300000.0,0.0,2300000.0,Critical,,2300000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hunan, Unknown city."
3532,RISK-0008,9.0,20050901,,5820000.0,0.0,5820000.0,Critical,,5820000.0,Unknown,"Operational risk event: Internal fraud caused by People in Trading & sales located in Shanxi, Linfen."
3533,RISK-0059,3.0,20131101,,18000000.0,0.0,18000000.0,Critical,,18000000.0,Unknown,"Operational risk event: Internal fraud caused by External event in Commercial banking located in Anhui, Huainan."
3534,RISK-0023,3.0,,,42500000.0,0.0,42500000.0,Critical,,42500000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Zhejiang,Fujian,Jiangxi, Jinhua,Quanzhou,Nanchang,Jiujiang."
3535,RISK-0023,3.0,20130701,,20000000.0,0.0,20000000.0,Critical,,20000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Anhui, Huainan."
3536,RISK-0005,7.0,,,40380000.0,0.0,40380000.0,Critical,,40380000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Unknown province, Unknown city."
3537,RISK-0001,3.0,,,127000000.0,0.0,127000000.0,Critical,,127000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Hunan, Loudi."
3538,RISK-0005,7.0,,,120000000.0,0.0,120000000.0,Critical,,120000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Chongqing, Dalian."
3539,RISK-0005,7.0,20090301,,4447000.0,0.0,4447000.0,Critical,,4447000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Unknown province, Liaoyang."
3540,RISK-0005,7.0,20110801,,219000000.0,0.0,219000000.0,Critical,,219000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Unknown province, Meishan,Ganzi."
3541,RISK-0005,7.0,,,2200000.0,0.0,2200000.0,Critical,,2200000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Unknown province, Meishan,Ganzi."
3542,RISK-0005,7.0,,,4590000.0,0.0,4590000.0,Critical,,4590000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Unknown province, Yiyang,Ziyang."
3543,RISK-0003,6.0,20130101,,87200.0,0.0,87200.0,Medium,,87200.0,Unknown,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Jilin,Shandong,Henan,Qinghai,Ningxia, Jilin,Qingdao,Zhengzhou,Luohe."
3544,RISK-0025,7.0,20221101,,1800000.0,0.0,1800000.0,Critical,,1800000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Tianjin,Zhejiang,Henan,Hubei,Guangxi,Hainan,Chongqing,Sichuan,Yunnan,Shaanxi, Zhengzhou,Meishan,Yulin."
3545,RISK-0002,5.0,20201201,,5000000.0,0.0,5000000.0,Critical,,5000000.0,Unknown,"Operational risk event: Internal fraud caused by People in No business line located in Tibet,Gansu, Ali,Xi'an,Lanzhou."
3546,RISK-0058,9.0,20150401,,1100000.0,0.0,1100000.0,Critical,,1100000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Trading & sales located in Unknown province, Unknown city."
3547,RISK-0003,6.0,,,32297000.0,0.0,32297000.0,Critical,,32297000.0,Unknown,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Liaoning, Panjin."
3548,RISK-0015,7.0,20201201,,120000.0,0.0,120000.0,Medium,,120000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Retail banking located in Beijing, Chaoyang."
3549,RISK-0025,7.0,20161101,,62995600.00000001,0.0,62995600.00000001,Critical,,62995600.00000001,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Beijing, Datong."
3550,RISK-0009,7.0,20150201,,11000000.0,0.0,11000000.0,Critical,,11000000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Beijing, Zhenjiang,Wenzhou,Jinhua."
3551,RISK-0058,9.0,,,1300000.0,0.0,1300000.0,Critical,,1300000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Trading & sales located in Shanghai, Unknown city."
3552,RISK-0065,6.0,20190101,,11410000.0,0.0,11410000.0,Critical,,11410000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Shanghai,Guizhou, Guiyang,Zunyi,Tongren,Anshun."
3553,RISK-0031,2.0,20030201,,1990000.0,0.0,1990000.0,Critical,,1990000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Beijing,Tianjin, Unknown city."
3554,RISK-0023,3.0,,,800000000.0,0.0,800000000.0,Critical,,800000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Beijing, Zhuhai."
3555,RISK-0001,3.0,,,700000000.0,0.0,700000000.0,Critical,,700000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shandong,Guangdong, Rizhao,Foshan."
3556,RISK-0065,6.0,20170201,,10000.0,0.0,10000.0,Low,,10000.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Payment and settlement located in Unknown province, Unknown city."
3557,RISK-0025,7.0,20190101,,1015700.0,0.0,1015700.0,Critical,,1015700.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Beijing,Liaoning,Shandong,Ningxia, Anshan."
3558,RISK-0025,7.0,,,10000.0,0.0,10000.0,Low,,10000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Beijing, Datong,Lingao."
3559,RISK-0005,7.0,20140401,,2050000.0,0.0,2050000.0,Critical,,2050000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Guizhou,Gansu, Anshun."
3560,RISK-0005,7.0,20180101,,253360000.0,0.0,253360000.0,Critical,,253360000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Guangxi, Shenzhen,Nanning."
3561,RISK-0031,2.0,19940901,,7340000.0,0.0,7340000.0,Critical,,7340000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Jiangsu,Zhejiang,Jiangxi,Hubei, Xuzhou,Wenzhou,Nanchang."
3562,RISK-0001,3.0,,,526655000.0,0.0,526655000.0,Critical,,526655000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Qinghai, Xining,Haidong."
3563,RISK-0025,7.0,20211101,,12500.0,0.0,12500.0,Low,,12500.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Beijing, Unknown city."
3564,RISK-0029,3.0,20130301,,356000000.0,0.0,356000000.0,Critical,,356000000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Commercial banking located in Hebei,Hubei, Baoding,Dalian,Zhoukou."
3565,RISK-0005,7.0,,,3676900.0,0.0,3676900.0,Critical,,3676900.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Jilin,Hainan, Jilin,Changchun,Taian,Chengdu."
3566,RISK-0005,7.0,,,2820000.0,0.0,2820000.0,Critical,,2820000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Jilin,Yunnan, Jilin,Yiyang,Qujing."
3567,RISK-0025,7.0,20211101,,370000.0,0.0,370000.0,High,,370000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Beijing,Hebei,Shanghai,Zhejiang, Hangzhou,Jinhua,Chengdu."
3568,RISK-0025,7.0,20211101,,97795.0,0.0,97795.0,Medium,,97795.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Beijing,Hebei,Shanghai,Zhejiang, Hangzhou,Jinhua,Chengdu."
3569,RISK-0025,7.0,20211001,,79000.0,0.0,79000.0,Medium,,79000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Beijing,Hebei,Shanghai,Zhejiang, Hangzhou,Jinhua,Chengdu."
3570,RISK-0025,7.0,,,265000.0,0.0,265000.0,High,,265000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Beijing,Hebei,Shanghai,Zhejiang, Hangzhou,Jinhua,Chengdu."
3571,RISK-0018,3.0,20201101,,255000000.0,0.0,255000000.0,Critical,,255000000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Commercial banking located in Jiangsu,Jiangxi, Wuxi,Nanjing,Nantong."
3572,RISK-0018,3.0,,,2800000000.0,0.0,2800000000.0,Critical,,2800000000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Commercial banking located in Jiangsu,Jiangxi, Wuxi,Nanjing,Nantong."
3573,RISK-0025,7.0,20191201,,1000000000.0,0.0,1000000000.0,Critical,,1000000000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Hubei,Shaanxi, Yangzhou,Qianjiang,Shenzhen,Xi'an."
3574,RISK-0008,9.0,,,4000000.0,0.0,4000000.0,Critical,,4000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Trading & sales located in Xinjiang, Baiyin,Urumqi,Karamay."
3575,RISK-0004,7.0,20151201,,36780.0,0.0,36780.0,Low,,36780.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Retail banking located in Hunan,Guangdong, Yongzhou,Zhanjiang."
3576,RISK-0029,3.0,20200801,,60000000.0,0.0,60000000.0,Critical,,60000000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Commercial banking located in Tianjin,Chongqing,Sichuan, Baotou,Dalian,Zhongshan,Dongfang,Chengdu,Deyang,Yinchuan."
3577,RISK-0029,3.0,,,80000000.0,0.0,80000000.0,Critical,,80000000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Commercial banking located in Tianjin,Chongqing,Sichuan, Baotou,Dalian,Zhongshan,Dongfang,Chengdu,Deyang,Yinchuan."
3578,RISK-0025,7.0,,,18685.0,0.0,18685.0,Low,,18685.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Gansu, Xinyu,Zhangye."
3579,RISK-0009,7.0,20161001,,210000.0,0.0,210000.0,Medium,,210000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Henan, Xinyang."
3580,RISK-0009,7.0,20200101,,300000.0,0.0,300000.0,High,,300000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Henan, Xinyang."
3581,RISK-0009,7.0,20190501,,200000.0,0.0,200000.0,Medium,,200000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Henan, Xinyang."
3582,RISK-0013,7.0,20181201,,200000.0,0.0,200000.0,Medium,,200000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Retail banking located in Henan, Xinyang."
3583,RISK-0009,7.0,20130701,,2500000.0,0.0,2500000.0,Critical,,2500000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Liaoning, Unknown city."
3584,RISK-0025,7.0,20190801,,512785.0,0.0,512785.0,High,,512785.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Liaoning,Henan,Hunan,Sichuan, Luoyang,Chengdu."
3585,RISK-0001,3.0,20110701,,112580000.0,0.0,112580000.0,Critical,,112580000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Anhui, Unknown city."
3586,RISK-0001,3.0,20110701,,1400000.0,0.0,1400000.0,Critical,,1400000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Anhui, Unknown city."
